species,decimalLatitude,decimalLongitude,eventDate,parsed_date,temperature_max_C,temperature_min_C,temperature_mean_C,precipitation_mm,rain_mm,precipitation_hours,windspeed_max_kmh,windgusts_max_kmh,sunshine_duration_s,presence
Mikania micrantha,6.297089559776444,102.16103695890133,,,27.779353191236197,17.233342213951367,23.680231999774165,20.610117059929426,20.610117059929426,6.094296005883405,34.20911578585163,51.31367367877745,744.208852417133,0
Mikania micrantha,-8.770825170287155,122.3068216949218,,,34.3054808793147,21.368909204815424,29.204571533617504,31.0097168449351,31.0097168449351,14.84157512857927,39.93967422132498,59.90951133198747,18096.11733560545,0
Mikania micrantha,-8.31429202576727,110.63907599610012,,,27.116530613846876,17.768439413483748,24.24644343992077,4.485071622276178,4.485071622276178,7.213686026417736,18.277618356111567,27.41642753416735,23588.845290147507,0
Mikania micrantha,24.775655087769522,96.5478788749586,,,33.53532256675808,22.311231502874055,27.13772610291042,8.903900105722489,8.903900105722489,17.7574100517148,9.54442822218422,14.316642333276329,21077.70740315678,0
Mikania micrantha,8.043983,98.328949,2024-11-17T09:37:23,2024-11-17,32.0,25.2,27.8,1.0,1.0,5.0,10.3,23.0,38563.59,1
Mikania micrantha,8.012384,98.840516,2025-02-25T14:41,2025-02-25,30.1,23.6,26.5,1.1,1.1,10.0,29.7,61.9,36125.93,1
Mikania micrantha,14.558721,121.136197,2025-01-09T12:31:37,2025-01-09,29.8,23.4,26.2,0.1,0.1,1.0,13.8,37.1,36391.6,1
Mikania micrantha,-6.937099,107.781387,2020-05-15T10:57,2020-05-15,27.5,19.2,22.7,0.3,0.3,3.0,13.0,31.3,37368.04,1
Mikania micrantha,24.910199629891295,119.90614282064217,,,40.31754837197844,27.148324735086472,32.612605752283,36.191265964616406,36.191265964616406,23.548794949142817,39.47148905452455,59.207233581786824,8704.108475297897,0
Mikania micrantha,-0.55,100.33,1997-04-05,1997-04-05,29.5,21.5,25.0,12.0,12.0,10.0,5.5,27.7,36258.8,1
Mikania micrantha,14.586432,121.162369,2021-04-16T08:45,2021-04-16,33.7,23.3,27.9,0.2,0.2,2.0,13.9,31.3,42383.34,1
Mikania micrantha,2.266358,102.15834,2021-04-18T08:05:18,2021-04-18,29.9,24.4,27.0,0.6,0.6,6.0,12.0,28.1,35540.29,1
Mikania micrantha,22.260893543579428,101.2594118240823,,,26.753995742106653,14.95074712705319,22.397084960808556,13.38173902074267,13.38173902074267,15.591213232284067,14.401321373614186,21.601982060421278,34182.16322797137,0
Mikania micrantha,-9.802485093055505,116.30584485810039,,,21.086477963503267,14.412546253345415,18.65085013316768,34.11088001517345,34.11088001517345,15.281330968969623,16.834178456376428,25.25126768456464,28712.35673572924,0
Mikania micrantha,18.792744,99.103473,2021-10-29T08:29:21,2021-10-29,29.4,21.9,25.2,2.5,2.5,8.0,9.4,22.0,35163.32,1
Mikania micrantha,-10.802930807767625,104.89327613243557,,,34.25099101872427,24.1514056595747,30.25613111253099,26.891963321741482,26.891963321741482,16.640323196796295,9.561225006020646,14.341837509030968,16894.33172125896,0
Mikania micrantha,6.636306084011215,101.31950887828638,,,35.0332372927135,27.369758049775335,29.91076478512805,34.873032011019454,34.873032011019454,1.1973130096220537,19.247163651459857,28.870745477189786,37919.661358981124,0
Mikania micrantha,-0.9693375205188932,100.07244917231245,,,33.61875713797319,21.209422474530605,27.105652700208154,25.056714762289964,25.056714762289964,18.53806080622892,25.054274043830283,37.58141106574543,26269.628042752844,0
Mikania micrantha,-11.545842182004064,126.38304256853021,,,34.30783548381021,25.896474944865027,28.708624071750716,0.0,0.0,12.382602366090818,23.403483979764477,35.10522596964672,8967.186716374375,0
Mikania micrantha,24.630049363898543,124.77644324118904,,,36.93891388059933,27.935229703569174,31.87526061736841,0.0,0.0,23.949743896868476,38.72148158271849,58.08222237407773,9815.885141270535,0
Mikania micrantha,20.742161617159987,131.95448102357716,,,19.019057713992616,11.659807151055979,16.017132080916543,28.588010766610033,28.588010766610033,0.6461721964979734,18.49548012529827,27.7432201879474,31065.76134076838,0
Mikania micrantha,8.083823,98.291272,2024-03-22,2024-03-22,35.2,25.5,29.3,0.0,0.0,0.0,15.9,40.3,39868.45,1
Mikania micrantha,14.639055,121.076045,2023-03-03T13:37:49,2023-03-03,29.0,20.6,24.5,0.0,0.0,0.0,17.0,36.7,39023.74,1
Mikania micrantha,4.493599242523265,131.68338994963787,,,27.48697068895219,13.09893267407146,20.03549807606118,0.0,0.0,2.3243497178066974,18.910395742541265,28.365593613811896,41092.60572116601,0
Mikania micrantha,8.047542,98.81218,2023-11-17T23:04,2023-11-17,29.3,23.1,25.6,5.2,5.2,8.0,19.6,49.7,25340.55,1
Mikania micrantha,-7.310819,109.218483,2024-01-26T12:06,2024-01-26,24.7,19.2,21.5,44.7,44.7,13.0,9.9,25.2,36609.6,1
Mikania micrantha,-0.55,100.33,1998-11-07,1998-11-07,28.6,22.3,25.5,4.3,4.3,5.0,8.2,39.2,36734.96,1
Mikania micrantha,10.614325,122.972983,2021-04-20T07:57Z,2021-04-20,28.0,24.9,25.9,20.9,20.9,23.0,22.5,43.2,10522.13,1
Mikania micrantha,-6.184299657683752,103.52453996747518,,,34.16897681592688,21.452503780983246,26.67823908483391,0.8910518137841316,0.8910518137841316,9.850133016133926,33.008822129173566,49.51323319376035,1414.8341204939336,0
Mikania micrantha,-8.729330142480176,119.95516737794135,,,21.6284278039867,16.185903574505915,19.004747251612972,28.34869392326876,28.34869392326876,6.063957616211082,14.218565290158443,21.327847935237664,13321.146894084477,0
Mikania micrantha,-3.6416752777633015,113.99471564551303,,,31.049817514399237,21.010828678465128,24.766269895275617,24.464438992556236,24.464438992556236,20.3692024377656,5.106719029661097,7.660078544491645,25220.32629880134,0
Mikania micrantha,-7.615208,110.430614,2020-10-24T08:34,2020-10-24,26.2,20.2,22.6,20.2,20.2,16.0,10.8,26.3,38618.87,1
Mikania micrantha,17.095124290005437,124.20831358591218,,,22.55190646495368,14.521725965959833,20.419580276974283,7.2717480778491455,7.2717480778491455,17.776826670468285,33.25184764236334,49.877771463545,24156.456481818677,0
Mikania micrantha,3.1356,101.657903,2019-04-29T23:21,2019-04-29,32.1,24.8,28.2,11.0,11.0,9.0,8.2,25.6,32626.4,1
Mikania micrantha,12.86705,99.666124,2023-02-17T18:05:39,2023-02-17,27.4,21.1,24.2,0.0,0.0,0.0,16.6,33.1,24479.98,1
Mikania micrantha,-1.03,100.4,2001-03-24,2001-03-24,28.8,22.8,26.2,1.3,1.3,2.0,9.1,31.0,35564.92,1
Mikania micrantha,7.913462,98.294553,2024-01-09T08:54,2024-01-09,30.9,24.4,26.9,5.7,5.7,5.0,13.0,31.0,35711.89,1
Mikania micrantha,8.119949,98.623829,2025-09-26T11:30:50,2025-09-26,29.4,27.8,28.7,0.7,0.7,6.0,18.8,41.0,35509.05,1
Mikania micrantha,17.892862609141645,108.42320117777344,,,33.58266238278667,25.236316472310854,28.5544695283381,0.0,0.0,11.519723566149437,6.12068820213338,9.18103230320007,20598.694876492893,0
Mikania micrantha,-8.017078,112.702789,2024-01-19T11:14,2024-01-19,25.2,20.9,22.5,9.9,9.9,22.0,17.8,43.9,27040.49,1
Mikania micrantha,17.866608803936884,107.7396701389388,,,39.76314110797514,27.2391514578864,33.13919371239896,0.0,0.0,0.7253276025324951,5.650791725991313,8.47618758898697,43020.56821847277,0
Mikania micrantha,10.573597440690838,99.99318775786882,,,22.31615612487878,14.805436628013432,18.520284867819818,0.0,0.0,22.441349579986387,29.263465731432603,43.895198597148905,9839.750086993427,0
Mikania micrantha,1.848514902528315,109.02873050907841,,,32.32322197477373,19.242121679864262,26.899991157651186,6.125963346398268,6.125963346398268,2.5319894865650943,18.62641131563121,27.939616973446814,8772.181512805737,0
Mikania micrantha,10.34212,123.914487,2022-09-20T08:25:18.489Z,2022-09-20,31.1,26.2,28.3,0.8,0.8,1.0,15.0,29.9,39600.0,1
Mikania micrantha,13.579715509568084,103.6690304431095,,,21.293401508078276,13.40553562539354,15.934098848801554,37.836871371753105,37.836871371753105,15.017600903029932,34.76296049749011,52.14444074623517,23211.09727206522,0
Mikania micrantha,-0.55,100.33,1994-11-27,1994-11-27,26.7,22.6,24.2,35.6,35.6,16.0,6.5,31.3,31312.57,1
Mikania micrantha,-11.92902351277503,107.87258415217069,,,34.82535486552314,28.096210250852216,31.335996418408627,0.0,0.0,8.48447629602001,10.04022726149474,15.06034089224211,35379.30511958578,0
Mikania micrantha,6.856288,101.252442,2024-02-18T09:44:48,2024-02-18,31.8,24.7,27.8,3.0,3.0,7.0,20.1,45.0,32400.0,1
Mikania micrantha,-4.678835806414343,112.86632803234438,,,20.433094708973893,7.886173463154545,15.35438068015988,0.0,0.0,11.250336406321821,17.421999311392042,26.132998967088064,39651.36464127276,0
Mikania micrantha,-0.9599,100.4521,2004-12-17,2004-12-17,29.4,22.6,25.4,8.1,8.1,7.0,5.3,28.1,34314.1,1
Mikania micrantha,13.561369,99.842651,2024-11-19T12:29:44,2024-11-19,32.2,23.1,27.5,0.1,0.1,1.0,13.5,30.2,37386.92,1
Mikania micrantha,21.609140464785895,96.08565167043398,,,35.802710164673364,24.475880286074563,27.964068283342364,7.878560715694981,7.878560715694981,12.451248812393874,24.944307881410264,37.416461822115394,41496.516030524675,0
Mikania micrantha,-4.927226642666254,113.55031172608648,,,38.09908388800432,24.615587419236803,30.2132497646808,0.0,0.0,6.6061728806746105,11.457019817840195,17.185529726760294,37511.89272754233,0
Mikania micrantha,7.014951,125.497875,2020-03-19T13:07,2020-03-19,31.6,24.1,27.1,0.1,0.1,1.0,10.5,28.1,41152.79,1
Mikania micrantha,0.3723413360882155,100.21564848686788,,,36.03946503507577,25.11219844884839,28.944169470847008,31.23108715569914,31.23108715569914,19.50138379881298,16.122422946849106,24.18363442027366,20183.01152892039,0
Mikania micrantha,-0.55,100.33,1997-04-06,1997-04-06,30.1,22.8,25.4,18.6,18.6,11.0,5.4,31.7,34699.11,1
Mikania micrantha,23.027299577227737,105.079017689486,,,20.789767366265785,13.476791596839716,18.592246528469815,0.0,0.0,17.37108847510678,5.283370376476547,7.925055564714821,18602.38345908352,0
Mikania micrantha,8.118933,98.62188,2025-09-30T17:09:41,2025-09-30,28.2,24.1,26.6,5.5,5.5,8.0,15.3,40.7,34368.07,1
Mikania micrantha,18.894244,99.017109,2024-11-29T15:57:38,2024-11-29,26.9,19.0,22.6,0.5,0.5,2.0,9.2,21.6,34504.46,1
Mikania micrantha,9.356623405401043,115.44413022994601,,,22.11610558444677,12.559864388565051,16.20207515465383,0.0,0.0,15.30127160340776,29.914389508654423,44.871584262981635,42133.012076800085,0
Mikania micrantha,6.389223939400386,102.94674455737584,,,37.81064247630805,29.897009432854738,33.252187978220725,27.411714495751163,27.411714495751163,22.487971944689598,26.411354504225653,39.61703175633848,23342.25553204583,0
Mikania micrantha,-0.09859149765527775,103.22012394024203,,,22.59701742037433,8.964583675241975,16.2565267556635,29.85486174417067,29.85486174417067,9.925849927618703,6.631676650276573,9.947514975414858,41503.800937505446,0
Mikania micrantha,-7.721281,110.251393,2024-10-19T12:57,2024-10-19,32.0,21.3,25.8,5.1,5.1,7.0,11.7,29.9,38470.43,1
Mikania micrantha,-12.026241896325011,129.43165327906456,,,21.78932300586188,13.724003294333286,19.7311351997122,33.55403473063386,33.55403473063386,6.765529474314944,22.459787103060442,33.68968065459066,2551.7415771331976,0
Mikania micrantha,-2.1168679394453243,116.94556757757431,,,35.44265283723066,25.204640193383234,31.735828501510934,26.974324686030673,26.974324686030673,16.325983423259714,15.769150155992715,23.65372523398907,30828.64525357734,0
Mikania micrantha,-0.1282,100.6967,2002-04-27,2002-04-27,26.2,21.0,23.2,9.1,9.1,14.0,6.5,24.1,31719.6,1
Mikania micrantha,1.557656,103.633967,2023-04-30T11:53:21,2023-04-30,29.9,24.1,26.2,8.6,8.6,9.0,11.0,23.4,24037.4,1
Mikania micrantha,4.5,101.4,1979-01-01,1979-01-01,21.5,14.3,17.8,1.4,1.4,9.0,7.0,32.8,38901.56,1
Mikania micrantha,-0.9599,100.4521,1993-05-15,1993-05-15,27.2,23.2,24.9,15.4,15.4,12.0,7.9,22.7,30209.84,1
Mikania micrantha,-1.9705524990027659,93.44806600586264,,,21.20897410582863,9.82025538281931,16.211061909223183,0.0,0.0,18.57149255284019,11.269351970841017,16.904027956261526,25984.440065560273,0
Mikania micrantha,22.149157476175738,123.05628031954662,,,34.511580214305994,21.638925802676916,28.872666550422714,0.0,0.0,20.606666398243767,22.609946072150088,33.914919108225135,26857.907945438255,0
Mikania micrantha,11.1579598086542,104.48853873780597,,,30.028026022755895,21.66947564874907,27.789410221766033,10.965170185956397,10.965170185956397,4.627432823785679,38.37593970724782,57.56390956087172,20730.766240757453,0
Mikania micrantha,-1.03,100.4,2000-05-05,2000-05-05,28.4,24.4,26.3,1.1,1.1,7.0,6.5,20.5,33371.37,1
Mikania micrantha,12.244195970507393,102.59028362530674,,,28.783144861371056,19.41130376756031,23.639565760371557,26.235375724962267,26.235375724962267,12.811776394191224,37.09557743834233,55.6433661575135,38082.46586068319,0
Mikania micrantha,3.037063,101.580648,2019-04-27T08:38:21,2019-04-27,30.8,24.4,27.1,2.0,2.0,11.0,16.8,33.8,30951.63,1
Mikania micrantha,2.961982,101.695124,2023-09-28T11:38:44,2023-09-28,31.9,23.5,27.9,0.2,0.2,2.0,16.1,33.1,39083.77,1
Mikania micrantha,0.331174,102.724104,2025-09-11T11:37:33,2025-09-11,30.7,22.9,25.0,23.0,23.0,15.0,15.9,32.4,18250.0,1
Mikania micrantha,17.14459299995341,96.87862396374199,,,25.537591520694548,15.941225680716405,18.405521326766046,0.0,0.0,10.03209035561671,20.13319092003132,30.19978638004698,5928.095289586211,0
Mikania micrantha,-0.9599,100.4521,2004-12-18,2004-12-18,26.5,22.5,24.2,23.2,23.2,24.0,5.4,28.1,913.35,1
Mikania micrantha,3.2913,98.3275,2015-03/2015-05,2015-03-01,27.3,16.4,21.6,5.1,5.1,4.0,6.4,27.7,40039.76,1
Mikania micrantha,15.636684099785624,117.15521245278313,,,25.29912242087322,19.199550943969648,21.200091259582173,21.427337687932415,21.427337687932415,18.777631016712604,39.30200120173045,58.95300180259567,35344.41143743578,0
Mikania micrantha,-8.5948851883475,123.79740078645571,,,25.559204757326743,12.45903816961416,20.24875393236154,35.148825217601896,35.148825217601896,2.199981117570527,20.901895137873133,31.3528427068097,31160.14639255012,0
Mikania micrantha,5.067060102276907,106.39049376488848,,,27.62301124517422,18.258876289189338,21.174611912926515,10.266923545970823,10.266923545970823,19.675400058683607,14.321104292732727,21.48165643909909,41646.7111594592,0
Mikania micrantha,8.111554718963268,108.28110391005124,,,37.32065756823727,26.49744964603933,33.12899242904868,30.02148565082154,30.02148565082154,14.783119998412918,24.98545652212002,37.47818478318003,5626.1874417166155,0
Mikania micrantha,8.688623446630851,108.61588102809897,,,25.984699334427457,18.44888894439573,23.74609295456523,12.762628996668706,12.762628996668706,18.130684033932255,23.534098142721806,35.30114721408271,23655.00558734223,0
Mikania micrantha,8.0213,98.880102,2024-02-06T11:38,2024-02-06,32.5,24.1,28.2,1.1,1.1,3.0,13.4,39.6,39281.92,1
Mikania micrantha,22.63064953304336,101.70953606955732,,,36.104506808410484,24.089771241424025,31.738426503322696,0.0,0.0,13.948874335210354,7.968483764126304,11.952725646189457,18503.30864201785,0
Mikania micrantha,7.078185,125.52364,2022-12-13,2022-12-13,30.0,24.5,26.3,29.1,29.1,11.0,11.8,24.1,38799.59,1
Mikania micrantha,8.118325,98.62113,2025-09-30T07:46:30,2025-09-30,28.2,24.1,26.6,5.5,5.5,8.0,15.3,40.7,34368.07,1
Mikania micrantha,7.192658,125.42782,2022-05-01T20:35,2022-05-01,26.1,22.5,23.9,9.3,9.3,10.0,8.8,28.8,18745.56,1
Mikania micrantha,-11.619620014513929,95.96894172968874,,,28.246590308187216,15.839975336476451,21.682692279134542,24.268117808900143,24.268117808900143,5.623440509873917,8.472074081866436,12.708111122799654,4142.867535524906,0
Mikania micrantha,-8.65241,115.12823,2024-05-23T13:19:02,2024-05-23,30.4,24.3,26.9,4.2,4.2,11.0,13.3,32.4,38714.18,1
Mikania micrantha,-8.016544,112.702867,2024-01-19T12:37,2024-01-19,25.2,20.9,22.4,9.9,9.9,22.0,17.8,43.9,27040.49,1
Mikania micrantha,18.85968499932011,111.05463441472861,,,35.009499577579376,27.775784249989947,31.35231383847266,0.0,0.0,6.000527562611783,16.723398167763026,25.08509725164454,15587.307526960101,0
Mikania micrantha,-11.014021284474977,115.49212504617384,,,26.839869446864657,19.1777930841594,23.33713837290852,9.307082956095307,9.307082956095307,3.4170908927687016,9.642349453755227,14.46352418063284,28128.2481490231,0
Mikania micrantha,7.152787,125.623931,2020-11-23T14:27:15,2020-11-23,30.6,23.8,26.3,4.0,4.0,7.0,12.9,29.5,39325.62,1
Mikania micrantha,-12.103387613080473,130.6112815205048,,,36.48801572398886,25.692195113604868,29.60464616465366,27.399131954804066,27.399131954804066,14.658094348277526,9.926472043119684,14.889708064679526,4557.9444720583215,0
Mikania micrantha,24.065217526105883,130.2069856309334,,,35.46954946856797,24.88975393465615,28.490647882264607,36.27783778367817,36.27783778367817,4.643420394402973,21.854007551468378,32.78101132720256,37589.02375563569,0
Mikania micrantha,-5.600500718669521,97.2690653738495,,,26.01129835385585,14.96428217727345,19.661984690772,0.0,0.0,8.050729937252985,25.78139270111464,38.67208905167196,34621.79064171199,0
Mikania micrantha,17.42345206208053,128.4321884130142,,,32.090103451888304,22.515294505709857,29.08057855860322,39.51705762185763,39.51705762185763,13.633044081448663,10.203784164554738,15.305676246832107,11355.66347743885,0
Mikania micrantha,6.28333,101.71667,1962-12-18,1962-12-18,26.0,22.4,23.9,19.7,19.7,22.0,18.1,45.4,26525.07,1
Mikania micrantha,17.4748543237527,101.58436162051228,,,36.219011997990286,26.02191442348382,32.085634202438385,33.492592172691324,33.492592172691324,11.259199646302712,31.20888243122018,46.81332364683027,19664.299598855167,0
Mikania micrantha,0.8135998688647845,104.43708119368233,,,39.1097341774984,26.775686696561216,32.08219610467175,0.0,0.0,19.021292496793983,36.687367237673804,55.0310508565107,21609.449798101654,0
Mikania micrantha,20.93715661202676,93.97725077580981,,,32.00071872065426,21.826895706623212,29.210645302109363,35.580920676091964,35.580920676091964,20.45879383938623,32.62996454241991,48.94494681362987,42094.57626144718,0
Mikania micrantha,-2.146673632941015,128.15493288557735,,,33.293295873829656,22.77374088693308,25.473357077978406,20.53235121894104,20.53235121894104,21.876669347266766,30.648167418762835,45.97225112814425,42661.300054768544,0
Mikania micrantha,3.550933,101.201008,2023-01-06T01:51,2023-01-06,29.7,21.9,25.1,4.7,4.7,6.0,11.2,22.7,30095.33,1
Mikania micrantha,3.761424481411092,119.83650845020418,,,32.8215606683673,24.75856528810627,29.205123562618347,0.0,0.0,9.650727002478783,19.765436129246808,29.648154193870212,34834.21757670284,0
Mikania micrantha,20.497000956145918,96.25748035219084,,,21.852379667814084,13.433850018273784,17.062792157227815,0.0,0.0,6.301549520987093,19.511179529798678,29.266769294698015,16751.5444594825,0
Mikania micrantha,8.457291199885644,116.96549939885283,,,28.024366506460964,17.24475057932558,22.160077806962075,14.06712380993557,14.06712380993557,18.68949307686865,23.642100993653617,35.46315149048043,28057.555326262864,0
Mikania micrantha,24.269036662763163,109.20807685240803,,,25.753144119327,13.992392010090006,19.912157156430876,36.76890992785013,36.76890992785013,23.54653046810828,14.851367659501191,22.277051489251786,40657.78796540497,0
Mikania micrantha,-7.851612642273119,118.86215840154338,,,37.58427153698408,22.96691981021106,29.69554282649743,0.0,0.0,10.279626431316709,33.86952018104141,50.804280271562114,13082.077207571534,0
Mikania micrantha,-6.496116,106.852504,2019-11-21T14:19,2019-11-21,32.9,23.7,27.2,25.4,25.4,10.0,6.3,23.8,39360.98,1
Mikania micrantha,-11.834262747823065,105.7787436983611,,,33.4592817348097,19.552333242863423,26.209625630513614,4.934010120537388,4.934010120537388,10.723607645056653,6.945837195216972,10.418755792825458,8034.271199565455,0
Mikania micrantha,-0.55,100.33,1988-03-15,1988-03-15,29.9,23.8,25.9,15.6,15.6,21.0,6.9,27.7,33216.07,1
Mikania micrantha,-12.981154439970709,97.588935326361,,,33.36389737314259,22.967568771945427,29.031269950488603,32.628455634038325,32.628455634038325,12.394189962809758,18.265757525599827,27.398636288399743,1464.7689284991213,0
Mikania micrantha,-0.86852,121.575216,2024-11-03T07:47,2024-11-03,30.3,25.0,27.6,0.6,0.6,5.0,10.3,30.2,33449.59,1
Mikania micrantha,-0.1282,100.6967,1999-04-17,1999-04-17,29.2,20.0,24.3,0.4,0.4,2.0,7.4,30.2,37444.52,1
Mikania micrantha,8.268274861419437,115.07534812873482,,,38.15864177291357,24.77960033443804,31.512293122367332,0.0,0.0,19.020939202674988,26.70293530119542,40.05440295179313,10401.014519289854,0
Mikania micrantha,-8.257349,115.140977,2019-08-31T13:39,2019-08-31,21.7,13.3,16.5,0.2,0.2,2.0,9.7,37.4,39575.94,1
Mikania micrantha,19.71565,99.116039,2025-01-09T05:16:34,2025-01-09,26.6,16.2,20.6,0.0,0.0,0.0,7.0,20.9,36867.54,1
Mikania micrantha,1.461247,103.643905,2021-12-24T08:22:57,2021-12-24,28.1,23.5,25.4,9.4,9.4,9.0,12.5,23.8,24227.58,1
Mikania micrantha,14.049644,100.715024,2024-01-03T16:40:21,2024-01-03,32.5,22.3,27.1,0.0,0.0,0.0,8.3,16.6,38051.59,1
Mikania micrantha,9.334370305119956,92.97313089668415,,,22.403018838201245,11.998414375576381,19.057087876212876,0.0,0.0,21.528472757284025,24.560799342193846,36.84119901329077,28261.70958794617,0
Mikania micrantha,1.9472858793994998,112.43869003089662,,,18.273387052531454,9.3797157554534,15.566099977560889,0.0,0.0,3.151975755423501,28.395255339969914,42.592883009954875,9594.273282360193,0
Mikania micrantha,14.558555,121.136082,2023-12-05T12:21,2023-12-05,31.3,24.3,27.6,2.3,2.3,8.0,6.1,21.2,37776.73,1
Mikania micrantha,9.015355188480909,121.10566979122486,,,22.547451672043326,14.243628750043376,18.438975735647677,0.0,0.0,7.900437894877557,30.72752209802778,46.09128314704167,26292.051593212396,0
Mikania micrantha,18.965304395813064,103.62620486396001,,,35.38099136360184,22.528905830416427,27.612390368708006,17.079653731431033,17.079653731431033,18.685324498484235,27.75750181951684,41.636252729275256,9312.900678797814,0
Mikania micrantha,6.892728,125.338189,2021-07-14T12:26,2021-07-14,24.5,19.2,21.5,3.0,3.0,7.0,9.9,30.6,39745.02,1
Mikania micrantha,-7.678394,110.393571,2020-09-23T14:18,2020-09-23,29.8,21.8,24.7,2.7,2.7,12.0,14.8,32.8,36367.33,1
Mikania micrantha,10.158730018504249,128.24541584620022,,,37.163806458999325,28.514699758954727,32.249366073950576,33.53711367014701,33.53711367014701,22.67605102843394,19.586283670275705,29.379425505413558,34356.99593296716,0
Mikania micrantha,20.876349388420124,127.39917780415522,,,27.15184665161059,20.16732696654629,23.098534112525513,20.61445220503011,20.61445220503011,19.028317616635285,36.520490087093265,54.7807351306399,8205.005579186765,0
Mikania micrantha,9.809746203547933,110.77651215253931,,,21.918226039427964,10.613532409194853,17.608372341198088,38.39513480444171,38.39513480444171,17.420247558020808,32.38211115267319,48.573166729009785,16728.010881001926,0
Mikania micrantha,1.6626733037762431,132.13159441329535,,,36.425959394443595,27.65978388863695,30.144932672468915,0.0,0.0,21.003198376594042,37.60588980947085,56.40883471420628,2665.3413485290066,0
Mikania micrantha,1.479444,110.085833,2004-11-25,2004-11-25,28.2,22.8,24.9,5.4,5.4,8.0,9.2,21.6,37558.48,1
Mikania micrantha,6.050667,116.45565,2023-10-16T14:16,2023-10-16,26.5,19.6,22.8,2.7,2.7,5.0,11.5,30.6,28800.0,1
Mikania micrantha,1.5294880886006652,103.24519575439773,,,32.38178429542142,25.15848048138443,29.749155336873805,34.813763040816454,34.813763040816454,9.922565832756383,33.74059082833547,50.610886242503206,17115.949974211606,0
Mikania micrantha,-6.85983,107.629415,2021-09-08T12:17Z,2021-09-08,25.9,17.6,20.9,0.0,0.0,0.0,17.1,38.5,40761.59,1
Mikania micrantha,-7.670731,110.519403,2024-01-23T15:05,2024-01-23,27.2,23.7,25.4,1.8,1.8,7.0,22.9,43.2,9074.99,1
Mikania micrantha,1.843854,102.948062,2020-10-10T13:16Z,2020-10-10,29.0,24.8,26.8,4.7,4.7,9.0,12.3,35.3,32990.84,1
Mikania micrantha,6.75,100.71667,1959-11-11,1959-11-11,29.0,22.3,24.7,6.1,6.1,10.0,6.8,19.1,38010.66,1
Mikania micrantha,6.612496852280048,104.17721324354069,,,38.476464502186204,25.9735052918943,31.107125193625166,27.464417122115183,27.464417122115183,12.409229402123447,30.31094217412982,45.46641326119473,31273.37266610915,0
Mikania micrantha,9.206255809699654,96.02397619561711,,,35.09386441875658,29.00540915724837,32.57150626447209,0.0,0.0,0.44639750756844165,22.41334570527749,33.62001855791623,16924.31068348464,0
Mikania micrantha,0.02,100.08,1995-11-04,1995-11-04,27.6,22.3,23.8,15.3,15.3,22.0,5.1,34.2,18000.0,1
Mikania micrantha,-5.259409971429022,112.54192153997741,,,31.591639313044492,23.823937223205892,29.464333781474956,0.0,0.0,16.852242219860948,20.196022218183757,30.294033327275635,21140.002965465384,0
Mikania micrantha,-0.9599,100.4521,2003-05-24,2003-05-24,28.9,22.6,26.1,0.2,0.2,2.0,7.1,22.3,40891.29,1
Mikania micrantha,-9.517789869928993,109.45556196603653,,,34.877932663594194,28.074105483043255,30.085998127889773,37.52592371302367,37.52592371302367,1.8018365507782361,26.7933924317904,40.1900886476856,16730.712842935816,0
Mikania micrantha,16.284022,120.639612,2025-01-04T15:14:45,2025-01-04,21.2,14.6,17.3,0.8,0.8,4.0,8.8,30.6,29807.12,1
Mikania micrantha,-6.76788,108.456057,2020-08-01T08:54,2020-08-01,34.5,19.2,26.7,0.0,0.0,0.0,18.8,44.6,39757.32,1
Mikania micrantha,3.94161195685089,102.33708234414999,,,25.45477302954847,17.11573263638136,23.063803449832356,4.671057259661576,4.671057259661576,12.29534454858246,13.737821315356577,20.606731973034865,36691.21375215021,0
Mikania micrantha,22.97511737217159,116.39732499363917,,,28.245211444686355,18.73761747333291,23.003350804749747,16.799696279444174,16.799696279444174,17.172826140941122,27.930011255292754,41.89501688293913,24747.228612052717,0
Mikania micrantha,3.2913,98.3275,2015-03/2015-05,2015-03-01,27.3,16.4,21.6,5.1,5.1,4.0,6.4,27.7,40039.76,1
Mikania micrantha,5.355514,100.295938,2021-03-22T11:33:03,2021-03-22,30.8,25.2,27.9,4.3,4.3,15.0,13.8,41.0,39707.32,1
Mikania micrantha,3.711867,101.736556,2024-11-02T07:27:36,2024-11-02,23.7,17.4,20.0,0.4,0.4,4.0,10.5,33.8,31329.71,1
Mikania micrantha,0.8674092719813427,128.31570808873633,,,35.681528908696706,24.5003152232607,31.828864190747723,28.280819324066215,28.280819324066215,8.876108532625429,13.326061817231821,19.989092725847733,19402.072741023614,0
Mikania micrantha,-0.79,100.66,1979-02-13,1979-02-13,26.6,21.5,23.7,3.4,3.4,10.0,4.8,23.4,34476.56,1
Mikania micrantha,-7.703717,110.580108,2024-01-23T16:23,2024-01-23,28.8,24.8,26.5,0.7,0.7,5.0,24.0,45.0,11371.06,1
Mikania micrantha,-11.901201022183239,129.8851648683078,,,31.01196285270381,18.706822890559216,23.11459144055847,9.089332114703053,9.089332114703053,17.146465996971912,22.80463666705769,34.20695500058653,4058.7344827914617,0
Mikania micrantha,19.614481736383333,97.05425721446049,,,24.60209613215782,13.894672548501054,18.532260621379038,31.459094939175163,31.459094939175163,23.49396589479391,13.359057242910978,20.038585864366468,8696.164889802363,0
